"{22.041577900758995, {22.03096975060851, 22.05218605090948}, {21.03087666639901, 23.15156415275003}, {21.03087666639901, 22.832636504957115}}","{52.950307922805685, {52.78003284017158, 53.12058300543979}, {43.757498671303566, 72.5164682593169}, {43.757498671303566, 62.815252360148385}}","{2879.1847953742317, {2848.0981916894107, 2910.271399059053}, {1914.7186899691335, 5258.638168804514}, {1914.7186899691335, 3945.7559290691274}}","{8.385142904226571, {8.382257453735528, 8.388028354717614}, {8.095544509594447, 8.671973848193478}, {8.095544509594447, 8.598623247345486}}","{18.135867395577122, {18.128230656993335, 18.14350413416091}, {17.3777343302928, 18.9100090756885}, {17.3777343302928, 18.707351514980434}}","{13.715464864696912, {13.558198194065683, 13.87273153532814}, {7.177569723604295, 36.95557648758209}, {7.177569723604295, 24.031160146247558}}"
"{11.691662655293845, {11.68614115260514, 11.69718415798255}, {11.169415268103775, 12.262140826496712}, {11.169415268103775, 12.106693213874415}}","{28.06450293180971, {27.98052841600299, 28.14847744761643}, {23.24639569039266, 37.91375663166031}, {23.24639569039266, 33.30138409064957}}","{805.9669242523383, {799.5052933201576, 812.428555184519}, {540.3949125943064, 1437.4529419247663}, {540.3949125943064, 1108.9821823529685}}","{4.449139933135168, {4.447630718024363, 4.450649148245973}, {4.301578192120294, 4.603708840624935}, {4.301578192120294, 4.560132992462503}}","{9.62033471079956, {9.616356097590721, 9.624313324008398}, {9.224963907309322, 10.021492353321822}, {9.224963907309322, 9.915077687668418}}","{13.745197263782108, {13.589771774974404, 13.900622752589813}, {7.210757021206773, 36.41733690485635}, {7.210757021206773, 24.178235705478546}}"
"{5.947994704819015, {5.9451574690055455, 5.950831940632485}, {5.6747048821173545, 6.243433185841581}, {5.6747048821173545, 6.157097856960575}}","{14.292691297244577, {14.248370029193424, 14.33701256529573}, {11.77547339366288, 19.368903843695666}, {11.77547339366288, 16.969258950441972}}","{209.39289207598827, {207.58220390638408, 211.20358024559246}, {138.66177364486236, 375.1544361063288}, {138.66177364486236, 287.95574932715493}}","{2.2630545456613267, {2.2622858796586973, 2.263823211663956}, {2.1876256846424695, 2.3401536004716155}, {2.1876256846424695, 2.320574413943571}}","{4.894459018295543, {4.892389233008313, 4.896528803582774}, {4.68915414264671, 5.102054369774193}, {4.68915414264671, 5.0473026197093835}}","{13.77808370242195, {13.619276170732798, 13.936891234111103}, {7.181444160156257, 35.91878407477121}, {7.181444160156257, 24.055562351118816}}"
"{13.360413360413586, {13.354021022390649, 13.366805698436524}, {12.743908409522147, 14.029608799532545}, {12.743908409522147, 13.836131410362382}}","{32.131443792568504, {32.030261756969594, 32.232625828167414}, {26.52389279787241, 43.673722967769876}, {26.52389279787241, 38.34696146364632}}","{1059.0713881630168, {1048.982795031378, 1069.1599812946556}, {703.5168891530279, 1907.3940778655103}, {703.5168891530279, 1470.4894534943764}}","{5.082457435537622, {5.080710337537611, 5.0842045335376325}, {4.9093266444981065, 5.261127839336499}, {4.9093266444981065, 5.209874841110318}}","{10.994100841989459, {10.989498161929943, 10.998703522048976}, {10.53780834925226, 11.45772685426174}, {10.53780834925226, 11.332621921638635}}","{13.825072731136638, {13.665937685851633, 13.984207776421643}, {7.205511531435007, 36.48786607227126}, {7.205511531435007, 24.462491382737667}}"
"{11.917470899000103, {11.911748910198078, 11.923192887802127}, {11.3770634022125, 12.52140677265705}, {11.3770634022125, 12.342379393475388}}","{28.5790255326957, {28.477996942559145, 28.680054122832253}, {23.617501542529187, 38.570152445073745}, {23.617501542529187, 33.83581288520321}}","{843.3216638084199, {828.7260935701042, 857.9172340467355}, {557.7863791113685, 1487.6566596362284}, {557.7863791113685, 1144.8622336024835}}","{4.536244984923715, {4.53471546788955, 4.53777450195788}, {4.386719117695561, 4.691337828783597}, {4.386719117695561, 4.64856848568917}}","{9.809575762240092, {9.805457465428566, 9.813694059051619}, {9.406955948031706, 10.226875207853627}, {9.406955948031706, 10.113948167408658}}","{13.597679462622096, {13.44152431598012, 13.753834609264073}, {7.219627447534427, 35.34949372091644}, {7.219627447534427, 23.528465891119577}}"
"{8.057414440823663, {8.053539042455872, 8.061289839191454}, {7.689995706153077, 8.454969379874303}, {7.689995706153077, 8.347495788315427}}","{19.364104686884822, {19.305054130629692, 19.423155243139952}, {15.966700017786444, 26.55896818943789}, {15.966700017786444, 23.027454433356493}}","{384.04264329844796, {380.9068029384416, 387.1784836584543}, {254.93550945798162, 705.3787912875738}, {254.93550945798162, 530.2636576803095}}","{3.065082282345819, {3.064042377873339, 3.066122186818299}, {2.9608647120639104, 3.1694126061246157}, {2.9608647120639104, 3.141009034821945}}","{6.6298721104844995, {6.62710675672765, 6.632637464241349}, {6.351536041710711, 6.907609226482166}, {6.351536041710711, 6.834008391093457}}","{13.802400438650208, {13.642903043441457, 13.96189783385896}, {7.196895788791928, 37.693469793422146}, {7.196895788791928, 24.2488052320681}}"
"{17.41975460410918, {17.411428706675313, 17.428080501543047}, {16.62784682904786, 18.294586942772742}, {16.62784682904786, 18.042088514922323}}","{41.83840322977738, {41.7050920563786, 41.97171440317616}, {34.4578807176022, 56.75554560727019}, {34.4578807176022, 49.77037396169993}}","{1796.6994933187257, {1776.1721278339282, 1817.226858803523}, {1187.3455435485016, 3221.1919571789267}, {1187.3455435485016, 2477.0901242874584}}","{6.627481595078908, {6.6252275630502835, 6.629735627107533}, {6.402673054551582, 6.858761296237791}, {6.402673054551582, 6.79495284809329}}","{14.330343441740162, {14.32436028635595, 14.336326597124375}, {13.746739766631284, 14.931593017253647}, {13.746739766631284, 14.773822191257743}}","{13.713869488888722, {13.557935627311265, 13.86980335046618}, {7.1904786511950585, 36.268783763919544}, {7.1904786511950585, 24.04185567258412}}"
"{17.0259474559677, {17.01789255532799, 17.03400235660741}, {16.250444532730768, 17.871801577817884}, {16.250444532730768, 17.632019928627543}}","{40.85781670861386, {40.73977647466193, 40.97585694256579}, {33.81480306693522, 55.35162712518243}, {33.81480306693522, 48.63925624358931}}","{1705.620147751831, {1693.3449753025259, 1717.895320201136}, {1143.4409064556116, 3063.8026254052315}, {1143.4409064556116, 2365.7772479295413}}","{6.476981774031736, {6.474749618688454, 6.4792139293750175}, {6.2592942998557355, 6.704640454389369}, {6.2592942998557355, 6.641406246114588}}","{14.010007366565013, {14.004033812111508, 14.015980921018517}, {13.428131049484243, 14.606343101132154}, {13.428131049484243, 14.451051780084448}}","{13.72990418337119, {13.575418386099813, 13.884389980642567}, {7.1783788425695425, 35.68943071228736}, {7.1783788425695425, 24.399721745870174}}"
"{23.382388019702574, {23.37120096855886, 23.39357507084629}, {22.307432137793636, 24.564356018613285}, {22.307432137793636, 24.213248194583475}}","{56.136545358956376, {55.96891632042335, 56.304174397489405}, {46.366949259993426, 76.68101759024319}, {46.366949259993426, 66.63581534291701}}","{3224.4346820781884, {3199.1743704076366, 3249.69499374874}, {2149.893983678805, 5879.978458675184}, {2149.893983678805, 4440.331886415335}}","{8.896339583628322, {8.893269897789128, 8.899409269467515}, {8.593714988321281, 9.21104419585608}, {8.593714988321281, 9.124048846442005}}","{19.242127327970962, {19.233956611394756, 19.25029804454717}, {18.430653845403953, 20.071890160860193}, {18.430653845403953, 19.84820778932115}}","{13.767957780223814, {13.609023258070037, 13.92689230237759}, {7.153359729979607, 36.7623371243164}, {7.153359729979607, 24.054315076607303}}"
"{6.8205346500746264, {6.817321066024219, 6.823748234125034}, {6.512110919187056, 7.162910516498238}, {6.512110919187056, 7.059150700089441}}","{16.354967764413132, {16.307500785573477, 16.402434743252787}, {13.485358169845934, 22.18458014029634}, {13.485358169845934, 19.350078044783814}}","{273.34822068405873, {271.3373494813908, 275.3590918867267}, {181.85488496903048, 492.15559600123083}, {181.85488496903048, 374.42552033922465}}","{2.595647089406548, {2.594768587374032, 2.596525591439064}, {2.5097043464895377, 2.6845199891877494}, {2.5097043464895377, 2.6609916460676546}}","{5.612608492071959, {5.610263849034672, 5.614953135109246}, {5.381446413868427, 5.8546700809423715}, {5.381446413868427, 5.785438013322848}}","{13.666779087041714, {13.512078766708779, 13.82147940737465}, {7.234438342377492, 36.46212528665889}, {7.234438342377492, 23.732737228163742}}"
"{13.08007098513701, {13.073851156833356, 13.086290813440662}, {12.484442006832468, 13.720930901801301}, {12.484442006832468, 13.537787618082652}}","{31.399346581370676, {31.30386300068621, 31.49483016205514}, {25.912102429700703, 42.38260572997735}, {25.912102429700703, 37.207126520468066}}","{1009.644315990172, {1001.0118377386275, 1018.2767942417165}, {671.437052327301, 1796.285268462709}, {671.437052327301, 1384.3702639101182}}","{4.974818280902324, {4.973124253036296, 4.976512308768351}, {4.806184917531251, 5.146098373116921}, {4.806184917531251, 5.098535256275987}}","{10.762616087758184, {10.758072604662203, 10.767159570854165}, {10.31659314894423, 11.223228708840422}, {10.31659314894423, 11.094778952240368}}","{13.733697716510354, {13.577566232725001, 13.889829200295708}, {7.202203871168031, 36.23733928934476}, {7.202203871168031, 24.076881482686375}}"
"{12.157591768277712, {12.151737536755695, 12.163445999799729}, {11.601027638875147, 12.765638438627663}, {11.601027638875147, 12.599183659090631}}","{29.244077104609854, {29.144876453270403, 29.343277755949305}, {24.115306953454102, 39.572827264734386}, {24.115306953454102, 34.88093431042297}}","{880.8245542737268, {863.7169457712199, 897.9321627762337}, {581.5480294593117, 1566.008657724505}, {581.5480294593117, 1216.6795783680425}}","{4.624155002969642, {4.622586054278228, 4.625723951661056}, {4.470092440149865, 4.780327733112033}, {4.470092440149865, 4.738532507890505}}","{10.001407130135913, {9.997205345123108, 10.005608915148718}, {9.588041373510563, 10.42667739181766}, {9.588041373510563, 10.313788623325411}}","{13.801092037071555, {13.645054227709553, 13.957129846433558}, {7.189636499525388, 36.636578741453235}, {7.189636499525388, 24.492511429526324}}"
"{11.976043732807875, {11.970379059527955, 11.981708406087796}, {11.440656193816576, 12.572963749125126}, {11.440656193816576, 12.395216816073281}}","{28.748808291259692, {28.661779653925112, 28.835836928594272}, {23.807648201157622, 39.04676241602803}, {23.807648201157622, 34.07249993370288}}","{846.2036596443186, {838.8157234650666, 853.5915958235705}, {566.8041128700838, 1524.6496551737393}, {566.8041128700838, 1160.9352517321827}}","{4.555468496251052, {4.553906616419176, 4.5570303760829285}, {4.400419505623914, 4.717883209986812}, {4.400419505623914, 4.670115143354655}}","{9.855418098938532, {9.85130326510247, 9.859532932774595}, {9.450500213809184, 10.271754124060077}, {9.450500213809184, 10.163323276051798}}","{13.67858492761311, {13.526195270530515, 13.830974584695706}, {7.2194842881325805, 35.44506492575416}, {7.2194842881325805, 23.77274789756905}}"
"{13.969472415188305, {13.962847795864974, 13.976097034511636}, {13.340418383228549, 14.666133978227954}, {13.340418383228549, 14.464882802495815}}","{33.47389023929736, {33.36910529838012, 33.5786751802146}, {27.694350283596965, 45.082401478745275}, {27.694350283596965, 39.50265150554926}}","{1149.0741398027203, {1137.5139164034938, 1160.6343632019468}, {766.9770376305672, 2032.422923090774}, {766.9770376305672, 1560.459475968873}}","{5.317028142314258, {5.3152146575188475, 5.318841627109668}, {5.137342934482795, 5.498820589455156}, {5.137342934482795, 5.451031417344977}}","{11.496147868597475, {11.491262837772036, 11.501032899422915}, {11.01278497565777, 11.983791664199629}, {11.01278497565777, 11.855530093104674}}","{13.630906261200838, {13.476982415236002, 13.784830107165675}, {7.234954308779978, 35.645726062917426}, {7.234954308779978, 23.553862623677823}}"
"{9.249730903508572, {9.24536204915664, 9.254099757860505}, {8.833381462650557, 9.699427522085795}, {8.833381462650557, 9.573576444019858}}","{22.16539175894691, {22.102545202173836, 22.228238315719985}, {18.379840659135205, 29.737352101362166}, {18.379840659135205, 26.29902771057836}}","{501.58281908550543, {498.04003015852834, 505.12560801248253}, {337.8185426551996, 884.3101100003888}, {337.8185426551996, 691.6388585217686}}","{3.5191232908893113, {3.5179203987905225, 3.5203261829881}, {3.399672982547398, 3.6413670792690667}, {3.399672982547398, 3.608624509191099}}","{7.611088412846069, {7.607887389647999, 7.614289436044139}, {7.294736880430237, 7.94106041320703}, {7.294736880430237, 7.847276977603894}}","{13.630834039238936, {13.478878666412555, 13.782789412065316}, {7.167234758336112, 36.0011916252797}, {7.167234758336112, 23.845494454721734}}"
"{12.156984007019137, {12.151250791497823, 12.16271722254045}, {11.606036807892224, 12.759609567135845}, {11.606036807892224, 12.584704217612048}}","{29.18299033791455, {29.09159794174563, 29.27438273408347}, {24.142478592151267, 39.518079480175395}, {24.142478592151267, 34.48186858026739}}","{873.382711922882, {865.2170374062188, 881.5483864395452}, {582.8592725724822, 1561.6786058014598}, {582.8592725724822, 1188.9992607868314}}","{4.626933244775286, {4.6253565258753815, 4.62850996367519}, {4.471923449568495, 4.78611317772982}, {4.471923449568495, 4.742247967360249}}","{10.006469476393002, {10.00220890129169, 10.010730051494315}, {9.5898633689949, 10.43858346269999}, {9.5898633689949, 10.319816628943915}}","{13.7434399448975, {13.586480799452794, 13.900399090342205}, {7.184820434988722, 36.52061631245022}, {7.184820434988722, 24.151497125631867}}"
"{15.774549699977301, {15.766988159901516, 15.782111240053087}, {15.050376259851701, 16.55811582649256}, {15.050376259851701, 16.340052126252388}}","{37.80200734024501, {37.68148484084973, 37.9225298396403}, {31.244867693068542, 50.53226949431357}, {31.244867693068542, 44.59705905531879}}","{1466.7917326564661, {1452.1673426221403, 1481.416122690792}, {976.2417571573584, 2553.5102602459338}, {976.2417571573584, 1988.8976763835915}}","{6.003580389773367, {6.001541548119302, 6.005619231427431}, {5.803060541756366, 6.211439002295581}, {5.803060541756366, 6.153802865437504}}","{12.983511195878926, {12.978051353168071, 12.98897103858978}, {12.44744976677769, 13.549284284140082}, {12.44744976677769, 13.392787616483666}}","{13.51919999591774, {13.366684889011546, 13.671715102823933}, {7.202054447628711, 34.93334522709013}, {7.202054447628711, 23.291867658733285}}"
"{5.820823590032684, {5.818081744764572, 5.823565435300796}, {5.560730979056158, 6.107997102489716}, {5.560730979056158, 6.026159397876566}}","{13.962170290938637, {13.922231525337745, 14.00210905653953}, {11.521609177237243, 18.929705115023115}, {11.521609177237243, 16.539698048197874}}","{199.09312067749775, {197.66948075444904, 200.51676060054646}, {132.74747803299746, 358.33373574173226}, {132.74747803299746, 273.5616115255606}}","{2.214052892885676, {2.2132943902190254, 2.214811395552327}, {2.1393155087801197, 2.2905733591377047}, {2.1393155087801197, 2.2705633695138383}}","{4.789445495058385, {4.787434503504152, 4.791456486612618}, {4.597455946182684, 4.997172393485538}, {4.597455946182684, 4.939153932755845}}","{13.692353185546143, {13.539980038075267, 13.844726333017018}, {7.176728926595147, 35.64322666658789}, {7.176728926595147, 23.955829326886253}}"
"{14.513187829651113, {14.50628084816399, 14.520094811138234}, {13.870977097353842, 15.235432264941169}, {13.870977097353842, 15.029634804909906}}","{34.84334783740799, {34.73585421685763, 34.95084145795835}, {28.82913533772894, 46.785315841404866}, {28.82913533772894, 41.610246641245716}}","{1244.1280017435236, {1232.7005793570752, 1255.555424129972}, {831.1190443210916, 2188.865778380009}, {831.1190443210916, 1731.4126255453002}}","{5.521866697278031, {5.519980195348923, 5.523753199207139}, {5.335883777867798, 5.712767954646681}, {5.335883777867798, 5.658912571822206}}","{11.944689771518087, {11.939669466704004, 11.94971007633217}, {11.442851694612619, 12.44986483343304}, {11.442851694612619, 12.31919650896153}}","{13.746250739909764, {13.589798625720608, 13.90270285409892}, {7.209590171736906, 35.65995714348806}, {7.209590171736906, 23.98703543764233}}"
